P_ID,Step,train_acc_task,train_acc_person,test_acc_task,testing_AE,testing_t,training_cost_total,training_cost_AE,training_cost_t,training_cost_p
5,15,0.8392308,0.43053848,0.676,0.1510053,6.5927954,8.7666445,0.15587518,4.0287704,1.7230864
5,20,0.8466923,0.45676923,0.678,0.13120882,6.4772625,8.390802,0.13608803,3.8819413,1.6024168
5,25,0.8481538,0.4876923,0.686,0.11616915,6.317915,8.077052,0.1210057,3.7453077,1.5239085
5,30,0.85384613,0.5213077,0.699,0.10453144,6.1851273,7.847346,0.109409705,3.683372,1.4459586
5,35,0.86084616,0.55846155,0.712,0.09528506,5.9755297,7.613621,0.10011119,3.6571147,1.3209352
5,40,0.8645385,0.58546156,0.704,0.087556526,6.064168,7.300203,0.09238362,3.5183027,1.2226758
5,45,0.871,0.63107693,0.716,0.0810889,6.3386164,6.942034,0.08586073,3.306203,1.1466792
5,50,0.8745385,0.6582308,0.725,0.07551201,6.1367073,6.711602,0.080309466,3.2286992,1.0596384
5,55,0.879,0.69246155,0.729,0.07074442,6.0616894,6.591646,0.07547929,3.2589478,0.9704161
5,60,0.8813846,0.7133846,0.734,0.06653712,6.078685,6.3144803,0.07126273,3.1116471,0.89844865
5,65,0.88530767,0.74115384,0.758,0.06288442,5.9419513,6.224244,0.06760129,3.1002142,0.873847
5,70,0.8887692,0.76007694,0.75,0.059736602,6.0143857,5.878609,0.06447255,2.8812704,0.7979709
5,75,0.8909231,0.7783846,0.752,0.05697745,5.909896,5.649081,0.0616752,2.7436223,0.7537769
5,80,0.8937692,0.7972308,0.741,0.054579534,5.722528,5.7070174,0.05925683,2.903794,0.6978529
5,85,0.8951538,0.81323075,0.763,0.05250607,5.763125,5.2893496,0.05716274,2.5859804,0.64156944
5,90,0.89907694,0.82053846,0.757,0.050679535,5.9799,5.285702,0.0553985,2.6108255,0.65283203
5,95,0.8996923,0.83361536,0.766,0.04907614,5.7000437,5.3101506,0.05375553,2.7210987,0.6044669
5,100,0.90115386,0.8366154,0.752,0.047651425,5.9020658,4.9814935,0.052318007,2.465813,0.5673607
5,105,0.9034615,0.84830767,0.758,0.04636905,5.9584656,4.9629383,0.051119275,2.504883,0.54438716
5,110,0.90592307,0.8532308,0.768,0.045232207,5.703167,4.718679,0.04993313,2.322099,0.5165042
5,115,0.91023076,0.86023074,0.758,0.044217702,5.8622985,4.606567,0.048905186,2.2556238,0.50205326
5,120,0.9110769,0.8676154,0.759,0.043320846,5.7375216,4.7110233,0.047970727,2.3940394,0.49710855
5,125,0.9117692,0.87423074,0.771,0.042452693,5.8072305,4.4436784,0.04714626,2.1707468,0.47998646
5,130,0.9165385,0.87653846,0.753,0.04165183,5.582278,4.4182124,0.046349436,2.1867654,0.4645617
5,135,0.91476923,0.88223076,0.759,0.040916137,5.828757,4.220121,0.04556308,2.0436578,0.43481326
5,140,0.91684616,0.8873846,0.772,0.04022319,6.261728,4.1700196,0.04484182,2.0339522,0.419091
5,145,0.9183846,0.894,0.764,0.03955269,6.1039,4.1751294,0.044230044,2.0856209,0.3957446
5,150,0.9183077,0.89861536,0.762,0.03891717,6.262791,4.1423516,0.043606885,2.0642104,0.405906
5,155,0.92115384,0.90446156,0.745,0.038314916,5.697027,4.097908,0.04299009,2.0698974,0.3755205
5,160,0.922,0.9023077,0.759,0.03773929,5.951833,3.9842877,0.042388745,1.9524407,0.39840445
5,165,0.9222308,0.90923077,0.764,0.037208334,6.0450435,3.8816643,0.04184348,1.8999376,0.36591247
5,170,0.92492306,0.91684616,0.758,0.036706068,6.1705027,4.0258427,0.041226197,2.074439,0.35212156
5,175,0.92492306,0.91423076,0.743,0.03618568,6.471649,3.7915893,0.04079786,1.8722368,0.33553454
5,180,0.9297692,0.9196154,0.755,0.035701968,6.254594,3.8759005,0.040233895,1.9788442,0.32823274
5,185,0.92746156,0.9203846,0.751,0.035209768,6.3695245,3.7780912,0.03975451,1.9024371,0.3210388
5,190,0.9326923,0.9256154,0.765,0.034768842,6.414912,3.650735,0.03926959,1.806646,0.30307534
5,195,0.9293846,0.9286923,0.749,0.034338314,6.3340974,3.6780498,0.038822364,1.8322582,0.31754628
5,200,0.9312308,0.934,0.748,0.03387855,6.4433236,3.607158,0.038313676,1.7936776,0.2974695
5,205,0.934,0.9323077,0.754,0.03346125,6.8243127,3.46683,0.037937034,1.6834233,0.27895895
5,210,0.93353844,0.93538463,0.767,0.03305385,6.7630367,3.5560477,0.03747606,1.7721664,0.29036358
5,215,0.9352308,0.9413846,0.765,0.03264832,6.908937,3.3767612,0.03701564,1.6266413,0.2671493
5,220,0.93853843,0.94130766,0.738,0.032254986,7.146121,3.3376396,0.036617894,1.5942668,0.2700115
5,225,0.9366923,0.94084615,0.746,0.031875126,6.770068,3.4528134,0.036240213,1.7440354,0.24443941
5,230,0.9397692,0.944,0.769,0.031500306,6.6646585,3.2142863,0.03579673,1.4934175,0.26526067
5,235,0.9402308,0.9449231,0.748,0.031138483,6.734723,3.2793186,0.035431467,1.5824118,0.24958763
5,240,0.94007695,0.94715387,0.75,0.030793415,6.948038,3.1554923,0.03505374,1.4775655,0.23863691
5,245,0.9420769,0.95,0.748,0.030469973,7.183699,3.1970901,0.034642264,1.5284741,0.23677576
5,250,0.9416154,0.9503846,0.74,0.030143276,7.404022,3.1047664,0.03432662,1.4412837,0.2387494
6,5,0.74815387,0.28692308,0.802,0.65115213,4.4092674,11.027075,0.657087,5.1524134,2.1436765
6,10,0.7967692,0.3870769,0.899,0.5670758,3.8165367,9.934134,0.5727623,4.5154414,1.8654577
6,15,0.81584615,0.45146152,0.874,0.4962638,4.0296025,9.24473,0.50132024,4.2326045,1.6242274
6,20,0.8242308,0.48638463,0.824,0.43607086,4.394037,8.805627,0.44073513,4.1146884,1.4542241
6,25,0.83153844,0.531,0.816,0.38393742,4.544943,8.3003,0.38830605,3.8577857,1.3453786
6,30,0.836,0.5730769,0.804,0.33953926,4.714732,7.9837723,0.34343603,3.7838066,1.2321951
6,35,0.8406154,0.60284615,0.784,0.3021918,4.8954635,7.7128553,0.30592698,3.730743,1.1315764
6,40,0.846,0.63753843,0.788,0.27071977,5.075307,7.238475,0.2742972,3.4748878,1.0201225
6,45,0.8516923,0.663,0.77,0.2439046,5.1282997,7.0716486,0.24726321,3.4685912,0.9604313
6,50,0.8586923,0.69392306,0.741,0.22131051,5.50538,6.745658,0.22462042,3.3035383,0.8928961
6,55,0.8643077,0.7113846,0.716,0.20209756,5.9443355,6.48358,0.20503202,3.19046,0.83028734
6,60,0.86815387,0.7356154,0.714,0.18554819,5.888779,6.386088,0.18855493,3.2160974,0.78418475
6,65,0.8690769,0.75507694,0.695,0.17175686,6.222232,6.098842,0.17454201,3.0583959,0.72553194
6,70,0.87276924,0.7806154,0.696,0.1598788,6.4243264,5.9282265,0.16258697,3.0039496,0.6760727
6,75,0.8770769,0.7933846,0.651,0.14947785,6.827054,5.682227,0.15206051,2.8592122,0.6372555
6,80,0.88,0.8063077,0.66,0.1405621,6.8755174,5.55364,0.14299457,2.8317425,0.5932343
6,85,0.8842308,0.81723076,0.653,0.13255453,6.928165,5.413285,0.13495506,2.7839994,0.5533207
6,90,0.8893846,0.83084613,0.652,0.1253865,7.4831586,5.2690954,0.12781875,2.7047088,0.5379472
6,95,0.89030766,0.8363077,0.626,0.11878121,7.4637184,5.1925383,0.12115549,2.691913,0.5202064
6,100,0.8956923,0.8506154,0.632,0.112802945,7.7202277,5.122377,0.11513282,2.7109573,0.4746498
6,105,0.8985385,0.8586923,0.623,0.10713672,8.275912,5.058753,0.109466426,2.7049546,0.45785764
6,110,0.89876926,0.86415386,0.611,0.101948075,8.417517,4.6757307,0.10425349,2.3989677,0.4193997
6,115,0.9006154,0.8719231,0.599,0.097097196,8.982192,4.5632286,0.09945675,2.3197577,0.42246753
6,120,0.903,0.8795385,0.603,0.0926324,8.675787,4.470926,0.094980836,2.2835824,0.40084073
6,125,0.9079231,0.8845385,0.614,0.0883417,9.120282,4.48349,0.090767086,2.3312478,0.39856935
6,130,0.90684617,0.8916154,0.584,0.08432966,9.127041,4.32055,0.086819224,2.237547,0.36084875
6,135,0.9098461,0.8968462,0.583,0.08072728,9.822777,4.1614347,0.083201416,2.1343923,0.3345025
6,140,0.9156154,0.8992308,0.579,0.077236034,9.5679865,3.9703226,0.079786435,1.9721872,0.33309177
6,145,0.91453844,0.90053844,0.612,0.07407291,9.372465,4.1348324,0.07668919,2.166284,0.32939935
6,150,0.9146923,0.9096154,0.578,0.07112704,9.8724165,4.0432734,0.07374374,2.1262436,0.30227396
6,155,0.9186154,0.91615385,0.611,0.06830607,9.828768,3.8164258,0.071068674,1.933388,0.29152328
6,160,0.9222308,0.9173077,0.602,0.06573883,9.73188,3.80731,0.068658,1.9386245,0.29906034
6,165,0.9205385,0.9174615,0.567,0.06334713,10.083947,3.6532993,0.06617972,1.8288994,0.27574718
6,170,0.91992307,0.92415386,0.593,0.06122093,10.296908,3.7162802,0.064172134,1.9189897,0.26799288
6,175,0.92346156,0.92276925,0.591,0.05921769,10.305729,3.5580873,0.06220815,1.7795076,0.26734754
6,180,0.9236923,0.929,0.567,0.05728968,10.521702,3.6606266,0.06038269,1.9136881,0.25241005
6,185,0.9263077,0.933,0.61,0.055586696,10.42877,3.3900468,0.058612667,1.6654859,0.2460814
6,190,0.92538464,0.93246156,0.586,0.053988267,11.039318,3.425125,0.057161972,1.719415,0.24234934
6,195,0.9273846,0.93653846,0.602,0.052534156,10.3713455,3.5129933,0.05574563,1.838112,0.22610979
6,200,0.93015385,0.94053847,0.615,0.051200055,9.982735,3.3594453,0.054435316,1.6975126,0.22701482
6,205,0.92992306,0.9403846,0.594,0.049940184,11.198,3.2811756,0.05327235,1.6465037,0.2127471
6,210,0.93038464,0.9456923,0.576,0.048816465,11.429579,3.2370865,0.052167818,1.6136847,0.21386988
6,215,0.93184614,0.94584614,0.585,0.047758453,10.536766,3.1723046,0.05113459,1.5751436,0.1992052
6,220,0.9346923,0.946,0.576,0.04674667,11.045442,3.2135298,0.050264142,1.6166496,0.20978898
6,225,0.9340769,0.94815385,0.581,0.045838825,11.771343,3.0880063,0.04928974,1.5169932,0.19409853
6,230,0.93846154,0.9486154,0.584,0.045030877,11.190084,3.117261,0.04860428,1.5592031,0.19053331
6,235,0.9337692,0.95053846,0.561,0.0442688,11.659455,2.9851198,0.047751654,1.4428073,0.18386288
6,240,0.9378461,0.9503846,0.566,0.043543972,11.929232,3.0155094,0.047087878,1.4729085,0.19232409
6,245,0.9373077,0.95384616,0.586,0.042897835,11.4182415,2.9757638,0.046464093,1.4592757,0.17411417
6,250,0.94246155,0.95476925,0.595,0.042248733,11.5879135,2.8675654,0.045872003,1.3658035,0.16687436
7,5,0.7594615,0.3056154,0.875,0.30730516,3.7262104,10.549938,0.29662472,5.120382,2.0600972
7,10,0.7924615,0.3826923,0.919,0.26021218,3.5652325,9.60415,0.25137493,4.6219196,1.7517389
7,15,0.80846155,0.43153846,0.914,0.22139886,3.5838282,9.07358,0.21411648,4.412567,1.5628825
7,20,0.817,0.48423076,0.899,0.18985815,3.785833,8.582007,0.18396775,4.1808777,1.427933
7,25,0.8236154,0.53846157,0.876,0.16469745,3.8188186,8.107739,0.1599107,3.9737897,1.2777412
7,30,0.8269231,0.57646155,0.865,0.14446211,3.8883686,7.826271,0.14071421,3.9038765,1.1755093
7,35,0.834,0.60923076,0.863,0.12831245,4.1116366,7.4314585,0.12546524,3.6993775,1.0868385
7,40,0.8399231,0.6353846,0.857,0.11523781,3.945359,7.054549,0.113107376,3.5124147,0.9919394
7,45,0.847,0.6673077,0.852,0.104422756,4.0199933,6.885656,0.10295915,3.4825854,0.94145834
7,50,0.8516923,0.695,0.847,0.095339544,4.149991,6.50043,0.09440223,3.2558699,0.8657222
7,55,0.85661536,0.71807694,0.834,0.0878001,4.142383,6.4141006,0.08729532,3.2882228,0.8233983
7,60,0.86346155,0.73753846,0.807,0.08129975,4.4453697,6.0462155,0.08122584,3.0505419,0.7631321
7,65,0.8683077,0.7559231,0.817,0.07570916,4.399237,5.9023876,0.07586914,3.003285,0.73034805
7,70,0.8683846,0.77169234,0.79,0.0708203,4.5534816,5.932745,0.07124046,3.1223867,0.70120144
7,75,0.87515384,0.7923077,0.804,0.066608794,4.5244794,5.637198,0.067334205,2.9464965,0.6371715
7,80,0.8770769,0.80561537,0.799,0.06292379,4.765063,5.327918,0.06376512,2.7031941,0.6233685
7,85,0.88392305,0.82053846,0.771,0.059680756,4.714061,5.235346,0.060710248,2.687553,0.59397805
7,90,0.8869231,0.8286923,0.78,0.056915894,4.779734,5.021635,0.058055557,2.5589328,0.55267733
7,95,0.8935385,0.8386923,0.78,0.054410215,4.8052716,4.9363246,0.055697586,2.5512476,0.5157749
7,100,0.89215386,0.85253847,0.776,0.052278318,4.704314,4.906612,0.053603575,2.5769224,0.49849704
7,105,0.89415383,0.858,0.757,0.05034828,4.787634,4.4408526,0.051721297,2.176685,0.46873906
7,110,0.9003846,0.8664615,0.792,0.048677094,4.672032,4.519968,0.050137497,2.3121526,0.44588485
7,115,0.9017692,0.87253845,0.792,0.047202308,4.668903,4.5687027,0.048658893,2.3867683,0.45146406
7,120,0.9065385,0.8793077,0.791,0.045836847,4.7997375,4.322577,0.047415514,2.2104137,0.41096112
7,125,0.90592307,0.88507694,0.783,0.044685446,4.7113123,4.278558,0.04625562,2.2061696,0.39897206
7,130,0.9083077,0.88976926,0.78,0.043628737,5.0118103,4.135761,0.045186207,2.1001184,0.38887152
7,135,0.9107692,0.89546156,0.796,0.042682245,4.3166194,4.1057577,0.044258565,2.1095557,0.37419367
7,140,0.9110769,0.8992308,0.789,0.041852012,4.8464675,4.1569123,0.043452367,2.1951005,0.36289203
7,145,0.9183846,0.9039231,0.797,0.041080162,4.7201185,3.9532008,0.042706937,2.0251272,0.35017055
7,150,0.9181538,0.909,0.803,0.040376026,4.8575025,3.806772,0.042017184,1.9093126,0.33931524
7,155,0.91707695,0.91184616,0.804,0.039724823,4.743425,3.729174,0.04133709,1.8755925,0.31432775
7,160,0.9216923,0.9136154,0.811,0.039141905,4.508237,3.7350385,0.04082751,1.8992676,0.3144453
7,165,0.92853844,0.92115384,0.803,0.038542617,4.698168,3.6605756,0.04017634,1.8454587,0.3109121
7,170,0.92353845,0.9200769,0.82,0.038023166,4.741308,3.6435735,0.039662383,1.8517134,0.30370712
7,175,0.9281539,0.9248462,0.811,0.037441723,4.630053,3.4696207,0.039132595,1.7134345,0.28320426
7,180,0.9316923,0.92492306,0.809,0.037019253,4.8252335,3.4895482,0.038703762,1.739326,0.2913188
7,185,0.9300769,0.9314615,0.825,0.036551613,4.939303,3.401225,0.038137887,1.6846676,0.27064165
7,190,0.93353844,0.9347692,0.826,0.036105134,4.8895054,3.1713004,0.037758075,1.4772846,0.26062778
7,195,0.9352308,0.93484616,0.808,0.035663262,5.261801,3.2527587,0.037359618,1.5852222,0.2465039
7,200,0.93607694,0.93630767,0.805,0.03527668,5.1633043,3.1866345,0.036917545,1.5252926,0.25176185
7,205,0.93853843,0.9383077,0.823,0.034866408,5.220331,3.0524957,0.036559455,1.4033554,0.25013295
7,210,0.93776923,0.9411538,0.807,0.03448221,5.5871925,3.0226088,0.036182135,1.3982911,0.23550735
7,215,0.9395385,0.94323075,0.809,0.034148935,5.277846,3.064323,0.035765957,1.4616417,0.22337103
7,220,0.942,0.948,0.83,0.03376537,5.011332,2.988728,0.035443995,1.3987522,0.21991
7,225,0.943,0.94823074,0.805,0.033410992,5.470894,2.9832885,0.035083532,1.4094467,0.2124375
7,230,0.9437692,0.9477692,0.831,0.0330775,5.577769,3.1207557,0.034766894,1.5439283,0.22392134
7,235,0.9460769,0.95084614,0.805,0.03275817,5.819533,2.8469586,0.034377187,1.2872707,0.21465018
7,240,0.9454615,0.9503846,0.776,0.03239386,6.046814,3.0279932,0.034098886,1.4860011,0.20418394
7,245,0.9466154,0.95223075,0.799,0.032083817,5.599718,2.6839144,0.03379021,1.1459032,0.20701969
7,250,0.9496923,0.95553845,0.794,0.031779923,6.215725,2.86859,0.03348832,1.3456297,0.19865993
8,5,0.7716154,0.24130769,0.81,0.23311836,4.663392,10.742251,0.22164957,5.190273,2.2606294
8,10,0.8014615,0.3096923,0.593,0.20094867,6.508322,10.096221,0.19056085,4.898906,2.0273027
8,15,0.8109231,0.35953847,0.572,0.17425092,7.3802376,9.50469,0.16423889,4.594385,1.8587118
8,20,0.8197692,0.39415383,0.552,0.15225448,7.3159475,9.081045,0.14226562,4.403241,1.7395785
8,25,0.8293077,0.41807693,0.541,0.13403444,7.5505247,8.58253,0.12401822,4.133819,1.6177728
8,30,0.8353846,0.45061538,0.505,0.11944048,8.108236,8.346819,0.10908398,4.0684547,1.5476489
8,35,0.843,0.48853847,0.513,0.10764721,8.116371,7.88529,0.0968927,3.8091648,1.4383919
8,40,0.85092306,0.5216154,0.509,0.09840296,9.022093,7.663,0.08717944,3.7904744,1.3204052
8,45,0.8556154,0.5564615,0.465,0.09126644,9.896858,7.280502,0.07943024,3.5884619,1.219187
8,50,0.86561537,0.5853077,0.437,0.08565482,10.707327,6.915164,0.0733658,3.3717403,1.1440215
8,55,0.87115383,0.60992306,0.422,0.081349105,11.333571,6.690767,0.06850777,3.2842927,1.0754327
8,60,0.8746923,0.63515383,0.403,0.07790868,11.651832,6.3684597,0.06453544,3.1000047,1.0013872
8,65,0.87823075,0.65738463,0.412,0.07531942,12.754707,6.192692,0.061355047,3.0520747,0.9334928
8,70,0.884,0.6763077,0.372,0.07318415,13.287749,5.898968,0.058861777,2.8358314,0.9120918
8,75,0.8869231,0.6873077,0.36,0.0714999,14.705974,5.8459244,0.056798816,2.8902607,0.85750324
8,80,0.8876154,0.70784616,0.367,0.070001274,14.984123,5.582936,0.05505162,2.7054884,0.82927674
8,85,0.8930769,0.7246154,0.335,0.06869018,15.495808,5.4287477,0.05354052,2.6573207,0.7703815
8,90,0.89746153,0.7437692,0.351,0.06756838,16.249807,5.1536527,0.05210807,2.4545953,0.7425515
8,95,0.89723074,0.7543077,0.329,0.06623396,17.347061,5.126695,0.0507766,2.5136347,0.69867927
8,100,0.89792305,0.7682308,0.327,0.065229915,17.650583,5.0106144,0.04958552,2.4546232,0.6812957
8,105,0.9046154,0.7817692,0.333,0.06423932,18.066656,4.9455047,0.048462294,2.456193,0.65166366
8,110,0.9083846,0.7907692,0.312,0.06318807,18.421738,4.6606126,0.047361825,2.2375422,0.62047875
8,115,0.90715384,0.8066923,0.305,0.06204564,19.69697,4.5423107,0.04628216,2.1885016,0.58419114
8,120,0.9098461,0.8133077,0.294,0.061154447,19.752975,4.519433,0.04531765,2.2149665,0.5660985
8,125,0.91453844,0.8186923,0.301,0.060177244,20.26929,4.479917,0.04437224,2.2192914,0.5516559
8,130,0.91346157,0.83415383,0.302,0.059314813,20.48162,4.4185905,0.04349982,2.2155325,0.52151823
8,135,0.91661537,0.836,0.313,0.05839268,20.974844,4.0953274,0.042658225,1.9371481,0.50291157
8,140,0.9181538,0.84546155,0.283,0.05753538,21.93741,4.058387,0.041870285,1.9233894,0.5042451
8,145,0.92092305,0.8533846,0.313,0.056710415,21.746784,4.0670524,0.041148663,1.9757996,0.4833844
8,150,0.9229231,0.8581538,0.304,0.05600737,21.960382,3.932624,0.04043656,1.8778379,0.4684715
8,155,0.92446154,0.8636923,0.296,0.05525075,22.63437,3.785012,0.039753057,1.7717938,0.44704607
8,160,0.9289231,0.86492306,0.315,0.05457052,22.231085,3.8156216,0.03909209,1.8276316,0.44100213
8,165,0.92876923,0.8761538,0.29,0.053788833,22.600689,3.762542,0.038489144,1.8132352,0.42035398
8,170,0.927,0.8827692,0.305,0.053033337,23.020325,3.7126837,0.037904125,1.8013899,0.39918885
8,175,0.93561536,0.8826154,0.318,0.052345045,23.302025,3.4805136,0.03732532,1.5967929,0.38749665
8,180,0.93346155,0.88907695,0.305,0.051764403,22.956705,3.564364,0.036794275,1.7092412,0.37369418
8,185,0.9352308,0.89007694,0.322,0.051195007,23.477776,3.5898595,0.03624735,1.7446551,0.37747836
8,190,0.9366923,0.9,0.328,0.050480176,23.446037,3.3975422,0.035741687,1.571729,0.37116003
8,195,0.9403077,0.9023077,0.317,0.049963824,23.79524,3.3426738,0.03524775,1.5444639,0.35575125
8,200,0.9393077,0.901,0.33,0.04921896,23.907854,3.2190225,0.03484209,1.4452062,0.3426887
8,205,0.94061536,0.90784615,0.316,0.048673064,24.002716,3.2457674,0.03436151,1.4837931,0.3417774
8,210,0.9437692,0.9063846,0.308,0.04813019,24.775867,3.2284524,0.03393755,1.4839063,0.33445644
8,215,0.94623077,0.91253847,0.32,0.04753078,25.343332,3.1117556,0.03351269,1.3972807,0.3137551
8,220,0.94723076,0.9140769,0.327,0.04691074,24.924866,3.1099665,0.033133976,1.3993428,0.31870523
8,225,0.9493077,0.9148462,0.337,0.04650514,25.360516,3.0082524,0.032751385,1.3136839,0.31095797
8,230,0.95,0.9181538,0.323,0.046014573,25.570267,2.933956,0.032386817,1.2706543,0.28750578
8,235,0.9501538,0.9183846,0.332,0.045461692,26.077614,3.029682,0.032024957,1.3756452,0.2855533
8,240,0.95246154,0.9236154,0.344,0.04492871,25.39246,2.9476125,0.031709503,1.3049936,0.2811989
8,245,0.952,0.9264615,0.347,0.04448818,26.169909,2.823459,0.031386577,1.1976374,0.27082586
8,250,0.9553846,0.929,0.317,0.044101264,26.068647,2.7736375,0.031074814,1.1300194,0.29483598
9,5,0.76415384,0.3156923,0.6,0.5521619,7.4310594,10.75012,0.55279607,5.071935,2.079712
9,10,0.8052308,0.43546155,0.601,0.48183316,7.536869,9.874957,0.4821388,4.6890717,1.7629014
9,15,0.8233077,0.50576925,0.612,0.42096835,7.786861,9.140724,0.42092302,4.3507767,1.526486
9,20,0.83076924,0.5606923,0.617,0.3683859,7.723712,8.474458,0.36801654,4.0108852,1.3480278
9,25,0.8370769,0.6121538,0.608,0.32253996,7.8452063,8.1089,0.32222065,3.9599621,1.1710473
9,30,0.8413846,0.63346153,0.609,0.28318647,7.735118,7.692809,0.28278938,3.7618132,1.0807732
9,35,0.8482308,0.6673846,0.624,0.24968554,7.7272844,7.2758055,0.24923234,3.5720003,0.97168714
9,40,0.8541539,0.6966154,0.602,0.22097558,7.660617,7.1216455,0.22049034,3.608974,0.8894998
9,45,0.85876924,0.7163846,0.629,0.1962576,7.7136965,6.895426,0.19594781,3.5380435,0.83447325
9,50,0.8645385,0.741,0.63,0.175154,7.5837183,6.638286,0.1748037,3.437865,0.769728
9,55,0.8746923,0.75384617,0.626,0.1568308,7.7000833,6.3834114,0.1566258,3.313266,0.72409534
9,60,0.8752308,0.77546155,0.637,0.14120285,7.429926,6.116758,0.14111026,3.1673474,0.6805316
9,65,0.8840769,0.789,0.639,0.12774976,7.7168126,5.9033265,0.12786433,3.0519617,0.65330225
9,70,0.8892308,0.8023846,0.661,0.11629029,7.5579877,5.6705,0.11654047,2.9347677,0.60305524
9,75,0.89084613,0.8123846,0.636,0.10645096,7.5009174,5.432807,0.10680401,2.7947812,0.5656936
9,80,0.89715385,0.8252308,0.661,0.097827405,7.517788,5.2187963,0.0984197,2.6596751,0.5427792
9,85,0.8976923,0.83861536,0.673,0.09043638,7.856043,5.1598225,0.09120902,2.6689398,0.5262252
9,90,0.89984614,0.8433077,0.646,0.08411411,7.789521,4.9681735,0.085048564,2.547924,0.5039862
9,95,0.9026923,0.8533846,0.663,0.07856333,7.707595,4.6307435,0.07969601,2.2907126,0.46874198
9,100,0.9057692,0.8590769,0.623,0.07370409,8.350745,4.7210965,0.07495566,2.4307103,0.46135014
9,105,0.9065385,0.8636923,0.631,0.06939539,8.783044,4.454768,0.070803575,2.23529,0.4300338
9,110,0.91069233,0.8761538,0.651,0.065567255,8.6609955,4.3113575,0.06713766,2.1339238,0.42520764
9,115,0.9132308,0.8803077,0.672,0.06220116,8.848985,4.256408,0.06389103,2.1493213,0.3891659
9,120,0.914,0.88461536,0.644,0.059196077,8.690982,4.228104,0.061008327,2.143164,0.399107
9,125,0.9143077,0.8910769,0.638,0.056504525,9.293104,4.01296,0.058375686,1.9871975,0.36975047
9,130,0.91953844,0.9006154,0.649,0.054016627,9.164036,3.932134,0.05604311,1.9543872,0.34982145
9,135,0.9167692,0.90053844,0.63,0.051749118,9.4778595,3.959677,0.05387608,1.9991945,0.35908872
9,140,0.92323077,0.904,0.656,0.04974484,9.437234,3.6651475,0.051996514,1.7549671,0.3336531
9,145,0.92546153,0.907,0.644,0.047922283,10.772133,3.6831176,0.050270066,1.8191833,0.3099668
9,150,0.9283846,0.918,0.649,0.046268143,9.865177,3.6996605,0.04867664,1.8436545,0.32317564
9,155,0.9272308,0.91707695,0.635,0.04477773,9.706362,3.5596285,0.04724095,1.7496142,0.2971849
9,160,0.9312308,0.91992307,0.639,0.04343018,10.487342,3.5970788,0.045970544,1.819223,0.2836548
9,165,0.9338462,0.92115384,0.644,0.042188294,10.509921,3.4158492,0.044746578,1.6681192,0.2711908
9,170,0.9323846,0.92607695,0.621,0.040999603,10.784527,3.3186045,0.043661002,1.5783391,0.28012425
9,175,0.9326923,0.92876923,0.645,0.040008508,10.615408,3.4063451,0.042686254,1.7015021,0.2602362
9,180,0.9370769,0.92992306,0.635,0.039030753,11.194262,3.3379147,0.041813612,1.6396031,0.26834035
9,185,0.9376154,0.9373846,0.639,0.038192518,11.916389,3.1009293,0.04094084,1.4212797,0.26358888
9,190,0.9388462,0.935,0.64,0.037452426,10.981836,3.0442412,0.04023906,1.379077,0.26193863
9,195,0.94107693,0.9370769,0.648,0.036734194,11.717528,2.9279592,0.03955145,1.3104622,0.22628783
9,200,0.9426154,0.938,0.634,0.036057778,12.024128,2.9509804,0.03893075,1.3392067,0.23180161
9,205,0.9445385,0.9416923,0.639,0.03544984,12.275338,2.886425,0.03837499,1.2915014,0.22531211
9,210,0.9437692,0.94015384,0.633,0.034898326,12.018476,2.8161888,0.03781425,1.2323852,0.22388764
9,215,0.9442308,0.944,0.652,0.034424663,12.516328,2.6866834,0.03736041,1.117574,0.21815753
9,220,0.9477692,0.9447692,0.643,0.033948362,13.231431,2.768899,0.036909513,1.2183766,0.2078739
9,225,0.948,0.94892305,0.645,0.033493146,12.540301,2.825178,0.036459886,1.2970693,0.19332318
9,230,0.9527692,0.94715387,0.632,0.03306797,12.63597,2.8140938,0.036011584,1.3040179,0.1827733
9,235,0.9549231,0.9513077,0.634,0.032667585,12.46093,2.6780148,0.035657205,1.1511068,0.20664997
9,240,0.9546923,0.951,0.653,0.03228752,13.589792,2.6858518,0.035272673,1.1720809,0.20017424
9,245,0.9587692,0.95507693,0.651,0.031890713,12.572807,2.5661013,0.03490551,1.0814477,0.17732212
9,250,0.9553077,0.95384616,0.636,0.031605557,12.902891,2.3526638,0.034551613,0.8555678,0.1954335
10,5,0.75415385,0.2819231,0.9,0.33745882,3.678522,11.016202,0.3334127,5.437875,2.1771224
10,10,0.77861536,0.35946155,0.954,0.29039136,2.9114199,10.298245,0.28610134,5.0904446,1.9479575
10,15,0.7953846,0.4196154,0.949,0.25071397,2.7055187,9.729999,0.24617013,4.8283744,1.7756335
10,20,0.8046154,0.45423076,0.946,0.21755278,2.624235,9.230163,0.21286383,4.623466,1.6065888
10,25,0.812,0.48176923,0.941,0.1903098,2.68577,8.703362,0.1854422,4.293557,1.5280409
10,30,0.81607693,0.51315385,0.933,0.16835865,2.628491,8.594974,0.1633725,4.4105353,1.4127104
10,35,0.82292306,0.5403077,0.93,0.15077838,2.606088,8.136538,0.14571938,4.113412,1.3529161
10,40,0.82676923,0.5686154,0.928,0.13668433,2.542478,7.836807,0.13158,4.01606,1.2435539
